iteration,t_sec,phase,policy,war_observed,tmax_current,error_e_t,integral_term,proportional_term,tau_iter_ms,hardware_label,K,workload,spectral_radius
22260,667.8,post_drift,PI_adaptive,0.829285,0.027165,-0.029285,-0.0,-3.5e-05,30.0,single_a6000,4,step,0.998494
22260,667.8,post_drift,Static_Tmax,0.663958,0.020936,0.136042,0.0,0.0,30.0,single_a6000,4,step,N/A
22261,667.83,post_drift,PI_adaptive,0.80892,0.027154,-0.00892,-0.0,-1.1e-05,30.0,single_a6000,4,step,0.998494
22261,667.83,post_drift,Static_Tmax,0.665369,0.020936,0.134631,0.0,0.0,30.0,single_a6000,4,step,N/A
22262,667.86,post_drift,PI_adaptive,0.790567,0.027165,0.009433,-0.0,1.1e-05,30.0,single_a6000,4,step,0.998494
22262,667.86,post_drift,Static_Tmax,0.689946,0.020936,0.110054,0.0,0.0,30.0,single_a6000,4,step,N/A
22263,667.89,post_drift,PI_adaptive,0.808172,0.027155,-0.008172,-0.0,-1e-05,30.0,single_a6000,4,step,0.998494
22263,667.89,post_drift,Static_Tmax,0.660855,0.020936,0.139145,0.0,0.0,30.0,single_a6000,4,step,N/A
22264,667.92,post_drift,PI_adaptive,0.814573,0.027137,-0.014573,-0.0,-1.8e-05,30.0,single_a6000,4,step,0.998494
22264,667.92,post_drift,Static_Tmax,0.676125,0.020936,0.123875,0.0,0.0,30.0,single_a6000,4,step,N/A
22265,667.95,post_drift,PI_adaptive,0.775568,0.027155,0.024432,-0.0,3e-05,30.0,single_a6000,4,step,0.998494
22265,667.95,post_drift,Static_Tmax,0.658438,0.020936,0.141562,0.0,0.0,30.0,single_a6000,4,step,N/A
22266,667.98,post_drift,PI_adaptive,0.845542,0.027137,-0.045542,-0.0,-5.5e-05,30.0,single_a6000,4,step,0.998494
22266,667.98,post_drift,Static_Tmax,0.690417,0.020936,0.109583,0.0,0.0,30.0,single_a6000,4,step,N/A
22267,668.01,post_drift,PI_adaptive,0.798348,0.027139,0.001652,-0.0,2e-06,30.0,single_a6000,4,step,0.998494
22267,668.01,post_drift,Static_Tmax,0.671871,0.020936,0.128129,0.0,0.0,30.0,single_a6000,4,step,N/A
22268,668.04,post_drift,PI_adaptive,0.793981,0.027146,0.006019,-0.0,7e-06,30.0,single_a6000,4,step,0.998494
22268,668.04,post_drift,Static_Tmax,0.664384,0.020936,0.135616,0.0,0.0,30.0,single_a6000,4,step,N/A
22269,668.07,post_drift,PI_adaptive,0.791489,0.027156,0.008511,-0.0,1e-05,30.0,single_a6000,4,step,0.998494
22269,668.07,post_drift,Static_Tmax,0.647806,0.020936,0.152194,0.0,0.0,30.0,single_a6000,4,step,N/A
22270,668.1,post_drift,PI_adaptive,0.789021,0.02717,0.010979,-0.0,1.3e-05,30.0,single_a6000,4,step,0.998494
22270,668.1,post_drift,Static_Tmax,0.690958,0.020936,0.109042,0.0,0.0,30.0,single_a6000,4,step,N/A
22271,668.13,post_drift,PI_adaptive,0.791512,0.02718,0.008488,-0.0,1e-05,30.0,single_a6000,4,step,0.998494
22271,668.13,post_drift,Static_Tmax,0.680147,0.020936,0.119853,0.0,0.0,30.0,single_a6000,4,step,N/A
22272,668.16,post_drift,PI_adaptive,0.792691,0.027188,0.007309,-0.0,9e-06,30.0,single_a6000,4,step,0.998494
22272,668.16,post_drift,Static_Tmax,0.646388,0.020936,0.153612,0.0,0.0,30.0,single_a6000,4,step,N/A
22273,668.19,post_drift,PI_adaptive,0.809287,0.027177,-0.009287,-0.0,-1.1e-05,30.0,single_a6000,4,step,0.998494
22273,668.19,post_drift,Static_Tmax,0.631336,0.020936,0.168664,0.0,0.0,30.0,single_a6000,4,step,N/A
22274,668.22,post_drift,PI_adaptive,0.814567,0.027159,-0.014567,-0.0,-1.8e-05,30.0,single_a6000,4,step,0.998494
22274,668.22,post_drift,Static_Tmax,0.654589,0.020936,0.145411,0.0,0.0,30.0,single_a6000,4,step,N/A
22275,668.25,post_drift,PI_adaptive,0.789905,0.027172,0.010095,-0.0,1.2e-05,30.0,single_a6000,4,step,0.998494
22275,668.25,post_drift,Static_Tmax,0.642001,0.020936,0.157999,0.0,0.0,30.0,single_a6000,4,step,N/A
22276,668.28,post_drift,PI_adaptive,0.840588,0.027153,-0.040588,-0.0,-4.9e-05,30.0,single_a6000,4,step,0.998494
22276,668.28,post_drift,Static_Tmax,0.656625,0.020936,0.143375,0.0,0.0,30.0,single_a6000,4,step,N/A
22277,668.31,post_drift,PI_adaptive,0.79927,0.027154,0.00073,-0.0,1e-06,30.0,single_a6000,4,step,0.998494
22277,668.31,post_drift,Static_Tmax,0.67477,0.020936,0.12523,0.0,0.0,30.0,single_a6000,4,step,N/A
22278,668.34,post_drift,PI_adaptive,0.783981,0.027172,0.016019,-0.0,1.9e-05,30.0,single_a6000,4,step,0.998494
22278,668.34,post_drift,Static_Tmax,0.679997,0.020936,0.120003,0.0,0.0,30.0,single_a6000,4,step,N/A
22279,668.37,post_drift,PI_adaptive,0.800455,0.027171,-0.000455,-0.0,-1e-06,30.0,single_a6000,4,step,0.998494
22279,668.37,post_drift,Static_Tmax,0.629636,0.020936,0.170364,0.0,0.0,30.0,single_a6000,4,step,N/A
22280,668.4,post_drift,PI_adaptive,0.790547,0.027183,0.009453,-0.0,1.1e-05,30.0,single_a6000,4,step,0.998494
22280,668.4,post_drift,Static_Tmax,0.635408,0.020936,0.164592,0.0,0.0,30.0,single_a6000,4,step,N/A
22281,668.43,post_drift,PI_adaptive,0.803005,0.027179,-0.003005,-0.0,-4e-06,30.0,single_a6000,4,step,0.998494
22281,668.43,post_drift,Static_Tmax,0.641439,0.020936,0.158561,0.0,0.0,30.0,single_a6000,4,step,N/A
22282,668.46,post_drift,PI_adaptive,0.783233,0.027197,0.016767,-0.0,2e-05,30.0,single_a6000,4,step,0.998494
22282,668.46,post_drift,Static_Tmax,0.663155,0.020936,0.136845,0.0,0.0,30.0,single_a6000,4,step,N/A
22283,668.49,post_drift,PI_adaptive,0.802543,0.027194,-0.002543,-0.0,-3e-06,30.0,single_a6000,4,step,0.998494
22283,668.49,post_drift,Static_Tmax,0.681494,0.020936,0.118506,0.0,0.0,30.0,single_a6000,4,step,N/A
22284,668.52,post_drift,PI_adaptive,0.824898,0.027175,-0.024898,-0.0,-3e-05,30.0,single_a6000,4,step,0.998494
22284,668.52,post_drift,Static_Tmax,0.658538,0.020936,0.141462,0.0,0.0,30.0,single_a6000,4,step,N/A
22285,668.55,post_drift,PI_adaptive,0.811232,0.027162,-0.011232,-0.0,-1.4e-05,30.0,single_a6000,4,step,0.998494
22285,668.55,post_drift,Static_Tmax,0.629161,0.020936,0.170839,0.0,0.0,30.0,single_a6000,4,step,N/A
22286,668.58,post_drift,PI_adaptive,0.814886,0.027144,-0.014886,-0.0,-1.8e-05,30.0,single_a6000,4,step,0.998494
22286,668.58,post_drift,Static_Tmax,0.665525,0.020936,0.134475,0.0,0.0,30.0,single_a6000,4,step,N/A
22287,668.61,post_drift,PI_adaptive,0.819685,0.027125,-0.019685,-0.0,-2.4e-05,30.0,single_a6000,4,step,0.998494
22287,668.61,post_drift,Static_Tmax,0.651187,0.020936,0.148813,0.0,0.0,30.0,single_a6000,4,step,N/A
22288,668.64,post_drift,PI_adaptive,0.794289,0.027132,0.005711,-0.0,7e-06,30.0,single_a6000,4,step,0.998494
22288,668.64,post_drift,Static_Tmax,0.651486,0.020936,0.148514,0.0,0.0,30.0,single_a6000,4,step,N/A
22289,668.67,post_drift,PI_adaptive,0.829064,0.027114,-0.029064,-0.0,-3.5e-05,30.0,single_a6000,4,step,0.998494
22289,668.67,post_drift,Static_Tmax,0.66297,0.020936,0.13703,0.0,0.0,30.0,single_a6000,4,step,N/A
22290,668.7,post_drift,PI_adaptive,0.770088,0.027132,0.029912,-0.0,3.6e-05,30.0,single_a6000,4,step,0.998494
22290,668.7,post_drift,Static_Tmax,0.670199,0.020936,0.129801,0.0,0.0,30.0,single_a6000,4,step,N/A
22291,668.73,post_drift,PI_adaptive,0.791097,0.027142,0.008903,-0.0,1.1e-05,30.0,single_a6000,4,step,0.998494
22291,668.73,post_drift,Static_Tmax,0.679003,0.020936,0.120997,0.0,0.0,30.0,single_a6000,4,step,N/A
22292,668.76,post_drift,PI_adaptive,0.811349,0.027128,-0.011349,-0.0,-1.4e-05,30.0,single_a6000,4,step,0.998494
22292,668.76,post_drift,Static_Tmax,0.68212,0.020936,0.11788,0.0,0.0,30.0,single_a6000,4,step,N/A
22293,668.79,post_drift,PI_adaptive,0.821073,0.02711,-0.021073,-0.0,-2.5e-05,30.0,single_a6000,4,step,0.998494
22293,668.79,post_drift,Static_Tmax,0.676058,0.020936,0.123942,0.0,0.0,30.0,single_a6000,4,step,N/A
22294,668.82,post_drift,PI_adaptive,0.82262,0.027092,-0.02262,-0.0,-2.7e-05,30.0,single_a6000,4,step,0.998494
22294,668.82,post_drift,Static_Tmax,0.673612,0.020936,0.126388,0.0,0.0,30.0,single_a6000,4,step,N/A
22295,668.85,post_drift,PI_adaptive,0.785688,0.027109,0.014312,-0.0,1.7e-05,30.0,single_a6000,4,step,0.998494
22295,668.85,post_drift,Static_Tmax,0.634439,0.020936,0.165561,0.0,0.0,30.0,single_a6000,4,step,N/A
22296,668.88,post_drift,PI_adaptive,0.7833,0.027126,0.0167,-0.0,2e-05,30.0,single_a6000,4,step,0.998494
22296,668.88,post_drift,Static_Tmax,0.671925,0.020936,0.128075,0.0,0.0,30.0,single_a6000,4,step,N/A
22297,668.91,post_drift,PI_adaptive,0.755792,0.027144,0.044208,-0.0,5.3e-05,30.0,single_a6000,4,step,0.998494
22297,668.91,post_drift,Static_Tmax,0.657003,0.020936,0.142997,0.0,0.0,30.0,single_a6000,4,step,N/A
22298,668.94,post_drift,PI_adaptive,0.795299,0.02715,0.004701,-0.0,6e-06,30.0,single_a6000,4,step,0.998494
22298,668.94,post_drift,Static_Tmax,0.681788,0.020936,0.118212,0.0,0.0,30.0,single_a6000,4,step,N/A
22299,668.97,post_drift,PI_adaptive,0.798383,0.027152,0.001617,-0.0,2e-06,30.0,single_a6000,4,step,0.998494
22299,668.97,post_drift,Static_Tmax,0.649941,0.020936,0.150059,0.0,0.0,30.0,single_a6000,4,step,N/A
22300,669.0,post_drift,PI_adaptive,0.827083,0.027133,-0.027083,-0.0,-3.3e-05,30.0,single_a6000,4,step,0.998494
22300,669.0,post_drift,Static_Tmax,0.655473,0.020936,0.144527,0.0,0.0,30.0,single_a6000,4,step,N/A
22301,669.03,post_drift,PI_adaptive,0.795331,0.027139,0.004669,-0.0,6e-06,30.0,single_a6000,4,step,0.998494
22301,669.03,post_drift,Static_Tmax,0.647527,0.020936,0.152473,0.0,0.0,30.0,single_a6000,4,step,N/A
22302,669.06,post_drift,PI_adaptive,0.806221,0.027131,-0.006221,-0.0,-8e-06,30.0,single_a6000,4,step,0.998494
22302,669.06,post_drift,Static_Tmax,0.650682,0.020936,0.149318,0.0,0.0,30.0,single_a6000,4,step,N/A
22303,669.09,post_drift,PI_adaptive,0.793797,0.027138,0.006203,-0.0,8e-06,30.0,single_a6000,4,step,0.998494
22303,669.09,post_drift,Static_Tmax,0.686316,0.020936,0.113684,0.0,0.0,30.0,single_a6000,4,step,N/A
22304,669.12,post_drift,PI_adaptive,0.801478,0.027136,-0.001478,-0.0,-2e-06,30.0,single_a6000,4,step,0.998494
22304,669.12,post_drift,Static_Tmax,0.648347,0.020936,0.151653,0.0,0.0,30.0,single_a6000,4,step,N/A
22305,669.15,post_drift,PI_adaptive,0.780559,0.027154,0.019441,-0.0,2.4e-05,30.0,single_a6000,4,step,0.998494
22305,669.15,post_drift,Static_Tmax,0.661281,0.020936,0.138719,0.0,0.0,30.0,single_a6000,4,step,N/A
22306,669.18,post_drift,PI_adaptive,0.789622,0.027167,0.010378,-0.0,1.3e-05,30.0,single_a6000,4,step,0.998494
22306,669.18,post_drift,Static_Tmax,0.649945,0.020936,0.150055,0.0,0.0,30.0,single_a6000,4,step,N/A
22307,669.21,post_drift,PI_adaptive,0.784034,0.027185,0.015966,-0.0,1.9e-05,30.0,single_a6000,4,step,0.998494
22307,669.21,post_drift,Static_Tmax,0.661249,0.020936,0.138751,0.0,0.0,30.0,single_a6000,4,step,N/A
22308,669.24,post_drift,PI_adaptive,0.775355,0.027203,0.024645,-0.0,3e-05,30.0,single_a6000,4,step,0.998494
22308,669.24,post_drift,Static_Tmax,0.66554,0.020936,0.13446,0.0,0.0,30.0,single_a6000,4,step,N/A
22309,669.27,post_drift,PI_adaptive,0.79085,0.027214,0.00915,-0.0,1.1e-05,30.0,single_a6000,4,step,0.998494
22309,669.27,post_drift,Static_Tmax,0.671644,0.020936,0.128356,0.0,0.0,30.0,single_a6000,4,step,N/A
22310,669.3,post_drift,PI_adaptive,0.811703,0.027199,-0.011703,-0.0,-1.4e-05,30.0,single_a6000,4,step,0.998494
22310,669.3,post_drift,Static_Tmax,0.659391,0.020936,0.140609,0.0,0.0,30.0,single_a6000,4,step,N/A
22311,669.33,post_drift,PI_adaptive,0.818638,0.027181,-0.018638,-0.0,-2.3e-05,30.0,single_a6000,4,step,0.998494
22311,669.33,post_drift,Static_Tmax,0.68845,0.020936,0.11155,0.0,0.0,30.0,single_a6000,4,step,N/A
22312,669.36,post_drift,PI_adaptive,0.826724,0.027163,-0.026724,-0.0,-3.2e-05,30.0,single_a6000,4,step,0.998494
22312,669.36,post_drift,Static_Tmax,0.631094,0.020936,0.168906,0.0,0.0,30.0,single_a6000,4,step,N/A
22313,669.39,post_drift,PI_adaptive,0.788885,0.027176,0.011115,-0.0,1.3e-05,30.0,single_a6000,4,step,0.998494
22313,669.39,post_drift,Static_Tmax,0.647652,0.020936,0.152348,0.0,0.0,30.0,single_a6000,4,step,N/A
22314,669.42,post_drift,PI_adaptive,0.814029,0.027159,-0.014029,-0.0,-1.7e-05,30.0,single_a6000,4,step,0.998494
22314,669.42,post_drift,Static_Tmax,0.646867,0.020936,0.153133,0.0,0.0,30.0,single_a6000,4,step,N/A
22315,669.45,post_drift,PI_adaptive,0.789686,0.027172,0.010314,-0.0,1.2e-05,30.0,single_a6000,4,step,0.998494
22315,669.45,post_drift,Static_Tmax,0.642628,0.020936,0.157372,0.0,0.0,30.0,single_a6000,4,step,N/A
22316,669.48,post_drift,PI_adaptive,0.80714,0.027163,-0.00714,-0.0,-9e-06,30.0,single_a6000,4,step,0.998494
22316,669.48,post_drift,Static_Tmax,0.670005,0.020936,0.129995,0.0,0.0,30.0,single_a6000,4,step,N/A
22317,669.51,post_drift,PI_adaptive,0.776755,0.027181,0.023245,-0.0,2.8e-05,30.0,single_a6000,4,step,0.998494
22317,669.51,post_drift,Static_Tmax,0.647026,0.020936,0.152974,0.0,0.0,30.0,single_a6000,4,step,N/A
22318,669.54,post_drift,PI_adaptive,0.763443,0.027199,0.036557,-0.0,4.4e-05,30.0,single_a6000,4,step,0.998494
22318,669.54,post_drift,Static_Tmax,0.609477,0.020936,0.190523,0.0,0.0,30.0,single_a6000,4,step,N/A
22319,669.57,post_drift,PI_adaptive,0.811395,0.027185,-0.011395,-0.0,-1.4e-05,30.0,single_a6000,4,step,0.998494
22319,669.57,post_drift,Static_Tmax,0.66362,0.020936,0.13638,0.0,0.0,30.0,single_a6000,4,step,N/A
22320,669.6,post_drift,PI_adaptive,0.804875,0.027179,-0.004875,-0.0,-6e-06,30.0,single_a6000,4,step,0.998494
22320,669.6,post_drift,Static_Tmax,0.689051,0.020936,0.110949,0.0,0.0,30.0,single_a6000,4,step,N/A
22321,669.63,post_drift,PI_adaptive,0.767793,0.027197,0.032207,-0.0,3.9e-05,30.0,single_a6000,4,step,0.998494
22321,669.63,post_drift,Static_Tmax,0.615709,0.020936,0.184291,0.0,0.0,30.0,single_a6000,4,step,N/A
22322,669.66,post_drift,PI_adaptive,0.7792,0.027215,0.0208,0.0,2.5e-05,30.0,single_a6000,4,step,0.998494
22322,669.66,post_drift,Static_Tmax,0.614918,0.020936,0.185082,0.0,0.0,30.0,single_a6000,4,step,N/A
22323,669.69,post_drift,PI_adaptive,0.789759,0.027227,0.010241,0.0,1.2e-05,30.0,single_a6000,4,step,0.998494
22323,669.69,post_drift,Static_Tmax,0.668968,0.020936,0.131032,0.0,0.0,30.0,single_a6000,4,step,N/A
22324,669.72,post_drift,PI_adaptive,0.808204,0.027218,-0.008204,0.0,-1e-05,30.0,single_a6000,4,step,0.998494
22324,669.72,post_drift,Static_Tmax,0.677861,0.020936,0.122139,0.0,0.0,30.0,single_a6000,4,step,N/A
22325,669.75,post_drift,PI_adaptive,0.809491,0.027206,-0.009491,0.0,-1.1e-05,30.0,single_a6000,4,step,0.998494
22325,669.75,post_drift,Static_Tmax,0.64923,0.020936,0.15077,0.0,0.0,30.0,single_a6000,4,step,N/A
22326,669.78,post_drift,PI_adaptive,0.791329,0.027217,0.008671,0.0,1e-05,30.0,single_a6000,4,step,0.998494
22326,669.78,post_drift,Static_Tmax,0.66606,0.020936,0.13394,0.0,0.0,30.0,single_a6000,4,step,N/A
22327,669.81,post_drift,PI_adaptive,0.771454,0.027235,0.028546,0.0,3.5e-05,30.0,single_a6000,4,step,0.998494
22327,669.81,post_drift,Static_Tmax,0.593757,0.020936,0.206243,0.0,0.0,30.0,single_a6000,4,step,N/A
22328,669.84,post_drift,PI_adaptive,0.810222,0.027222,-0.010222,0.0,-1.2e-05,30.0,single_a6000,4,step,0.998494
22328,669.84,post_drift,Static_Tmax,0.661997,0.020936,0.138003,0.0,0.0,30.0,single_a6000,4,step,N/A
22329,669.87,post_drift,PI_adaptive,0.833559,0.027204,-0.033559,-0.0,-4.1e-05,30.0,single_a6000,4,step,0.998494
22329,669.87,post_drift,Static_Tmax,0.67124,0.020936,0.12876,0.0,0.0,30.0,single_a6000,4,step,N/A
22330,669.9,post_drift,PI_adaptive,0.807997,0.027195,-0.007997,-0.0,-1e-05,30.0,single_a6000,4,step,0.998494
22330,669.9,post_drift,Static_Tmax,0.651069,0.020936,0.148931,0.0,0.0,30.0,single_a6000,4,step,N/A
22331,669.93,post_drift,PI_adaptive,0.785399,0.027212,0.014601,0.0,1.8e-05,30.0,single_a6000,4,step,0.998494
22331,669.93,post_drift,Static_Tmax,0.651706,0.020936,0.148294,0.0,0.0,30.0,single_a6000,4,step,N/A
22332,669.96,post_drift,PI_adaptive,0.821075,0.027194,-0.021075,-0.0,-2.5e-05,30.0,single_a6000,4,step,0.998494
22332,669.96,post_drift,Static_Tmax,0.666584,0.020936,0.133416,0.0,0.0,30.0,single_a6000,4,step,N/A
22333,669.99,post_drift,PI_adaptive,0.820298,0.027176,-0.020298,-0.0,-2.5e-05,30.0,single_a6000,4,step,0.998494
22333,669.99,post_drift,Static_Tmax,0.659445,0.020936,0.140555,0.0,0.0,30.0,single_a6000,4,step,N/A
22334,670.02,post_drift,PI_adaptive,0.783262,0.027194,0.016738,-0.0,2e-05,30.0,single_a6000,4,step,0.998494
22334,670.02,post_drift,Static_Tmax,0.680523,0.020936,0.119477,0.0,0.0,30.0,single_a6000,4,step,N/A
22335,670.05,post_drift,PI_adaptive,0.823013,0.027176,-0.023013,-0.0,-2.8e-05,30.0,single_a6000,4,step,0.998494
22335,670.05,post_drift,Static_Tmax,0.661022,0.020936,0.138978,0.0,0.0,30.0,single_a6000,4,step,N/A
22336,670.08,post_drift,PI_adaptive,0.81237,0.027161,-0.01237,-0.0,-1.5e-05,30.0,single_a6000,4,step,0.998494
22336,670.08,post_drift,Static_Tmax,0.66733,0.020936,0.13267,0.0,0.0,30.0,single_a6000,4,step,N/A
22337,670.11,post_drift,PI_adaptive,0.791583,0.027171,0.008417,-0.0,1e-05,30.0,single_a6000,4,step,0.998494
22337,670.11,post_drift,Static_Tmax,0.652109,0.020936,0.147891,0.0,0.0,30.0,single_a6000,4,step,N/A
22338,670.14,post_drift,PI_adaptive,0.782959,0.027189,0.017041,-0.0,2.1e-05,30.0,single_a6000,4,step,0.998494
22338,670.14,post_drift,Static_Tmax,0.652035,0.020936,0.147965,0.0,0.0,30.0,single_a6000,4,step,N/A
22339,670.17,post_drift,PI_adaptive,0.822127,0.027171,-0.022127,-0.0,-2.7e-05,30.0,single_a6000,4,step,0.998494
22339,670.17,post_drift,Static_Tmax,0.674132,0.020936,0.125868,0.0,0.0,30.0,single_a6000,4,step,N/A
22340,670.2,post_drift,PI_adaptive,0.812318,0.027156,-0.012318,-0.0,-1.5e-05,30.0,single_a6000,4,step,0.998494
22340,670.2,post_drift,Static_Tmax,0.676495,0.020936,0.123505,0.0,0.0,30.0,single_a6000,4,step,N/A
22341,670.23,post_drift,PI_adaptive,0.793544,0.027164,0.006456,-0.0,8e-06,30.0,single_a6000,4,step,0.998494
22341,670.23,post_drift,Static_Tmax,0.633845,0.020936,0.166155,0.0,0.0,30.0,single_a6000,4,step,N/A
22342,670.26,post_drift,PI_adaptive,0.797866,0.027166,0.002134,-0.0,3e-06,30.0,single_a6000,4,step,0.998494
22342,670.26,post_drift,Static_Tmax,0.655757,0.020936,0.144243,0.0,0.0,30.0,single_a6000,4,step,N/A
22343,670.29,post_drift,PI_adaptive,0.814568,0.027148,-0.014568,-0.0,-1.8e-05,30.0,single_a6000,4,step,0.998494
22343,670.29,post_drift,Static_Tmax,0.66754,0.020936,0.13246,0.0,0.0,30.0,single_a6000,4,step,N/A
22344,670.32,post_drift,PI_adaptive,0.820911,0.02713,-0.020911,-0.0,-2.5e-05,30.0,single_a6000,4,step,0.998494
22344,670.32,post_drift,Static_Tmax,0.617013,0.020936,0.182987,0.0,0.0,30.0,single_a6000,4,step,N/A
22345,670.35,post_drift,PI_adaptive,0.784376,0.027148,0.015624,-0.0,1.9e-05,30.0,single_a6000,4,step,0.998494
22345,670.35,post_drift,Static_Tmax,0.655484,0.020936,0.144516,0.0,0.0,30.0,single_a6000,4,step,N/A
22346,670.38,post_drift,PI_adaptive,0.810281,0.027136,-0.010281,-0.0,-1.2e-05,30.0,single_a6000,4,step,0.998494
22346,670.38,post_drift,Static_Tmax,0.699199,0.020936,0.100801,0.0,0.0,30.0,single_a6000,4,step,N/A
22347,670.41,post_drift,PI_adaptive,0.780897,0.027153,0.019103,-0.0,2.3e-05,30.0,single_a6000,4,step,0.998494
22347,670.41,post_drift,Static_Tmax,0.643114,0.020936,0.156886,0.0,0.0,30.0,single_a6000,4,step,N/A
22348,670.44,post_drift,PI_adaptive,0.792333,0.027163,0.007667,-0.0,9e-06,30.0,single_a6000,4,step,0.998494
22348,670.44,post_drift,Static_Tmax,0.6424,0.020936,0.1576,0.0,0.0,30.0,single_a6000,4,step,N/A
22349,670.47,post_drift,PI_adaptive,0.783218,0.027181,0.016782,-0.0,2e-05,30.0,single_a6000,4,step,0.998494
22349,670.47,post_drift,Static_Tmax,0.65823,0.020936,0.14177,0.0,0.0,30.0,single_a6000,4,step,N/A
22350,670.5,post_drift,PI_adaptive,0.821013,0.027162,-0.021013,-0.0,-2.5e-05,30.0,single_a6000,4,step,0.998494
22350,670.5,post_drift,Static_Tmax,0.659698,0.020936,0.140302,0.0,0.0,30.0,single_a6000,4,step,N/A
22351,670.53,post_drift,PI_adaptive,0.783785,0.02718,0.016215,-0.0,2e-05,30.0,single_a6000,4,step,0.998494
22351,670.53,post_drift,Static_Tmax,0.653387,0.020936,0.146613,0.0,0.0,30.0,single_a6000,4,step,N/A
22352,670.56,post_drift,PI_adaptive,0.780565,0.027198,0.019435,-0.0,2.3e-05,30.0,single_a6000,4,step,0.998494
22352,670.56,post_drift,Static_Tmax,0.676972,0.020936,0.123028,0.0,0.0,30.0,single_a6000,4,step,N/A
22353,670.59,post_drift,PI_adaptive,0.831117,0.02718,-0.031117,-0.0,-3.8e-05,30.0,single_a6000,4,step,0.998494
22353,670.59,post_drift,Static_Tmax,0.625408,0.020936,0.174592,0.0,0.0,30.0,single_a6000,4,step,N/A
22354,670.62,post_drift,PI_adaptive,0.805914,0.027173,-0.005914,-0.0,-7e-06,30.0,single_a6000,4,step,0.998494
22354,670.62,post_drift,Static_Tmax,0.641747,0.020936,0.158253,0.0,0.0,30.0,single_a6000,4,step,N/A
22355,670.65,post_drift,PI_adaptive,0.802446,0.02717,-0.002446,-0.0,-3e-06,30.0,single_a6000,4,step,0.998494
22355,670.65,post_drift,Static_Tmax,0.6556,0.020936,0.1444,0.0,0.0,30.0,single_a6000,4,step,N/A
22356,670.68,post_drift,PI_adaptive,0.774306,0.027188,0.025694,-0.0,3.1e-05,30.0,single_a6000,4,step,0.998494
22356,670.68,post_drift,Static_Tmax,0.681487,0.020936,0.118513,0.0,0.0,30.0,single_a6000,4,step,N/A
22357,670.71,post_drift,PI_adaptive,0.798451,0.02719,0.001549,-0.0,2e-06,30.0,single_a6000,4,step,0.998494
22357,670.71,post_drift,Static_Tmax,0.647911,0.020936,0.152089,0.0,0.0,30.0,single_a6000,4,step,N/A
22358,670.74,post_drift,PI_adaptive,0.803847,0.027185,-0.003847,-0.0,-5e-06,30.0,single_a6000,4,step,0.998494
22358,670.74,post_drift,Static_Tmax,0.639899,0.020936,0.160101,0.0,0.0,30.0,single_a6000,4,step,N/A
22359,670.77,post_drift,PI_adaptive,0.797754,0.027188,0.002246,-0.0,3e-06,30.0,single_a6000,4,step,0.998494
22359,670.77,post_drift,Static_Tmax,0.620565,0.020936,0.179435,0.0,0.0,30.0,single_a6000,4,step,N/A
22360,670.8,post_drift,PI_adaptive,0.754337,0.027206,0.045663,0.0,5.5e-05,30.0,single_a6000,4,step,0.998494
22360,670.8,post_drift,Static_Tmax,0.63791,0.020936,0.16209,0.0,0.0,30.0,single_a6000,4,step,N/A
22361,670.83,post_drift,PI_adaptive,0.791191,0.027216,0.008809,0.0,1.1e-05,30.0,single_a6000,4,step,0.998494
22361,670.83,post_drift,Static_Tmax,0.622171,0.020936,0.177829,0.0,0.0,30.0,single_a6000,4,step,N/A
22362,670.86,post_drift,PI_adaptive,0.792101,0.027226,0.007899,0.0,1e-05,30.0,single_a6000,4,step,0.998494
22362,670.86,post_drift,Static_Tmax,0.646637,0.020936,0.153363,0.0,0.0,30.0,single_a6000,4,step,N/A
22363,670.89,post_drift,PI_adaptive,0.80101,0.027225,-0.00101,0.0,-1e-06,30.0,single_a6000,4,step,0.998494
22363,670.89,post_drift,Static_Tmax,0.669594,0.020936,0.130406,0.0,0.0,30.0,single_a6000,4,step,N/A
22364,670.92,post_drift,PI_adaptive,0.83646,0.027207,-0.03646,-0.0,-4.4e-05,30.0,single_a6000,4,step,0.998494
22364,670.92,post_drift,Static_Tmax,0.665876,0.020936,0.134124,0.0,0.0,30.0,single_a6000,4,step,N/A
22365,670.95,post_drift,PI_adaptive,0.782177,0.027225,0.017823,0.0,2.2e-05,30.0,single_a6000,4,step,0.998494
22365,670.95,post_drift,Static_Tmax,0.670641,0.020936,0.129359,0.0,0.0,30.0,single_a6000,4,step,N/A
22366,670.98,post_drift,PI_adaptive,0.83023,0.027207,-0.03023,-0.0,-3.7e-05,30.0,single_a6000,4,step,0.998494
22366,670.98,post_drift,Static_Tmax,0.634906,0.020936,0.165094,0.0,0.0,30.0,single_a6000,4,step,N/A
22367,671.01,post_drift,PI_adaptive,0.780566,0.027225,0.019434,-0.0,2.3e-05,30.0,single_a6000,4,step,0.998494
22367,671.01,post_drift,Static_Tmax,0.62889,0.020936,0.17111,0.0,0.0,30.0,single_a6000,4,step,N/A
22368,671.04,post_drift,PI_adaptive,0.790926,0.027236,0.009074,0.0,1.1e-05,30.0,single_a6000,4,step,0.998494
22368,671.04,post_drift,Static_Tmax,0.664775,0.020936,0.135225,0.0,0.0,30.0,single_a6000,4,step,N/A
22369,671.07,post_drift,PI_adaptive,0.832099,0.027217,-0.032099,-0.0,-3.9e-05,30.0,single_a6000,4,step,0.998494
