iteration,t_sec,phase,policy,war_observed,tmax_current,error_e_t,integral_term,proportional_term,tau_iter_ms,hardware_label,K,workload,spectral_radius
14753,442.59,sinusoidal,Static_Tmax,0.905052,0.020936,-0.105052,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14754,442.62,sinusoidal,PI_adaptive,0.814066,0.019353,-0.014066,5e-06,-1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
14754,442.62,sinusoidal,Static_Tmax,0.877981,0.020936,-0.077981,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14755,442.65,sinusoidal,PI_adaptive,0.793847,0.019365,0.006153,5e-06,7e-06,30.0,single_a6000,4,sinusoidal,0.998494
14755,442.65,sinusoidal,Static_Tmax,0.923023,0.020936,-0.123023,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14756,442.68,sinusoidal,PI_adaptive,0.781144,0.019388,0.018856,5e-06,2.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
14756,442.68,sinusoidal,Static_Tmax,0.910879,0.020936,-0.110879,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14757,442.71,sinusoidal,PI_adaptive,0.826073,0.019375,-0.026073,5e-06,-3.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14757,442.71,sinusoidal,Static_Tmax,0.862599,0.020936,-0.062599,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14758,442.74,sinusoidal,PI_adaptive,0.79791,0.019382,0.00209,5e-06,3e-06,30.0,single_a6000,4,sinusoidal,0.998494
14758,442.74,sinusoidal,Static_Tmax,0.922797,0.020936,-0.122797,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14759,442.77,sinusoidal,PI_adaptive,0.785572,0.019404,0.014428,5e-06,1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
14759,442.77,sinusoidal,Static_Tmax,0.926966,0.020936,-0.126966,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14760,442.8,sinusoidal,PI_adaptive,0.806698,0.0194,-0.006698,5e-06,-8e-06,30.0,single_a6000,4,sinusoidal,0.998494
14760,442.8,sinusoidal,Static_Tmax,0.934309,0.020936,-0.134309,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14761,442.83,sinusoidal,PI_adaptive,0.804868,0.019399,-0.004868,5e-06,-6e-06,30.0,single_a6000,4,sinusoidal,0.998494
14761,442.83,sinusoidal,Static_Tmax,0.935662,0.020936,-0.135662,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14762,442.86,sinusoidal,PI_adaptive,0.798614,0.019405,0.001386,5e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
14762,442.86,sinusoidal,Static_Tmax,0.870944,0.020936,-0.070944,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14763,442.89,sinusoidal,PI_adaptive,0.780048,0.019428,0.019952,5e-06,2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14763,442.89,sinusoidal,Static_Tmax,0.918355,0.020936,-0.118355,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14764,442.92,sinusoidal,PI_adaptive,0.814118,0.019415,-0.014118,5e-06,-1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
14764,442.92,sinusoidal,Static_Tmax,0.891464,0.020936,-0.091464,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14765,442.95,sinusoidal,PI_adaptive,0.828656,0.019402,-0.028656,5e-06,-3.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
14765,442.95,sinusoidal,Static_Tmax,0.890283,0.020936,-0.090283,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14766,442.98,sinusoidal,PI_adaptive,0.800139,0.019406,-0.000139,5e-06,-0.0,30.0,single_a6000,4,sinusoidal,0.998494
14766,442.98,sinusoidal,Static_Tmax,0.905734,0.020936,-0.105734,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14767,443.01,sinusoidal,PI_adaptive,0.764178,0.019429,0.035822,5e-06,4.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
14767,443.01,sinusoidal,Static_Tmax,0.894523,0.020936,-0.094523,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14768,443.04,sinusoidal,PI_adaptive,0.839876,0.019415,-0.039876,5e-06,-4.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
14768,443.04,sinusoidal,Static_Tmax,0.877972,0.020936,-0.077972,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14769,443.07,sinusoidal,PI_adaptive,0.803101,0.019416,-0.003101,4e-06,-4e-06,30.0,single_a6000,4,sinusoidal,0.998494
14769,443.07,sinusoidal,Static_Tmax,0.873013,0.020936,-0.073013,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14770,443.1,sinusoidal,PI_adaptive,0.771516,0.019438,0.028484,5e-06,3.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14770,443.1,sinusoidal,Static_Tmax,0.867498,0.020936,-0.067498,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14771,443.13,sinusoidal,PI_adaptive,0.810472,0.01943,-0.010472,5e-06,-1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
14771,443.13,sinusoidal,Static_Tmax,0.878037,0.020936,-0.078037,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14772,443.16,sinusoidal,PI_adaptive,0.815798,0.019417,-0.015798,4e-06,-1.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
14772,443.16,sinusoidal,Static_Tmax,0.88452,0.020936,-0.08452,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14773,443.19,sinusoidal,PI_adaptive,0.791327,0.019432,0.008673,5e-06,1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14773,443.19,sinusoidal,Static_Tmax,0.903054,0.020936,-0.103054,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14774,443.22,sinusoidal,PI_adaptive,0.757251,0.019454,0.042749,5e-06,5.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14774,443.22,sinusoidal,Static_Tmax,0.898579,0.020936,-0.098579,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14775,443.25,sinusoidal,PI_adaptive,0.798071,0.019461,0.001929,5e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
14775,443.25,sinusoidal,Static_Tmax,0.916985,0.020936,-0.116985,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14776,443.28,sinusoidal,PI_adaptive,0.771994,0.019484,0.028006,5e-06,3.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14776,443.28,sinusoidal,Static_Tmax,0.877522,0.020936,-0.077522,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14777,443.31,sinusoidal,PI_adaptive,0.805855,0.019481,-0.005855,5e-06,-7e-06,30.0,single_a6000,4,sinusoidal,0.998494
14777,443.31,sinusoidal,Static_Tmax,0.921787,0.020936,-0.121787,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14778,443.34,sinusoidal,PI_adaptive,0.78011,0.019504,0.01989,5e-06,2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14778,443.34,sinusoidal,Static_Tmax,0.868512,0.020936,-0.068512,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14779,443.37,sinusoidal,PI_adaptive,0.787101,0.019524,0.012899,5e-06,1.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
14779,443.37,sinusoidal,Static_Tmax,0.872625,0.020936,-0.072625,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14780,443.4,sinusoidal,PI_adaptive,0.802652,0.019526,-0.002652,5e-06,-3e-06,30.0,single_a6000,4,sinusoidal,0.998494
14780,443.4,sinusoidal,Static_Tmax,0.870969,0.020936,-0.070969,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14781,443.43,sinusoidal,PI_adaptive,0.813793,0.019514,-0.013793,5e-06,-1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
14781,443.43,sinusoidal,Static_Tmax,0.896492,0.020936,-0.096492,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14782,443.46,sinusoidal,PI_adaptive,0.812888,0.019503,-0.012888,5e-06,-1.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
14782,443.46,sinusoidal,Static_Tmax,0.843447,0.020936,-0.043447,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14783,443.49,sinusoidal,PI_adaptive,0.756201,0.019526,0.043799,5e-06,5.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
14783,443.49,sinusoidal,Static_Tmax,0.917439,0.020936,-0.117439,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14784,443.52,sinusoidal,PI_adaptive,0.778453,0.019549,0.021547,5e-06,2.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
14784,443.52,sinusoidal,Static_Tmax,0.861929,0.020936,-0.061929,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14785,443.55,sinusoidal,PI_adaptive,0.790265,0.019565,0.009735,5e-06,1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14785,443.55,sinusoidal,Static_Tmax,0.895774,0.020936,-0.095774,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14786,443.58,sinusoidal,PI_adaptive,0.79209,0.019579,0.00791,5e-06,1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14786,443.58,sinusoidal,Static_Tmax,0.899958,0.020936,-0.099958,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14787,443.61,sinusoidal,PI_adaptive,0.802641,0.019581,-0.002641,5e-06,-3e-06,30.0,single_a6000,4,sinusoidal,0.998494
14787,443.61,sinusoidal,Static_Tmax,0.895869,0.020936,-0.095869,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14788,443.64,sinusoidal,PI_adaptive,0.822605,0.019568,-0.022605,5e-06,-2.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
14788,443.64,sinusoidal,Static_Tmax,0.889651,0.020936,-0.089651,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14789,443.67,sinusoidal,PI_adaptive,0.793136,0.019581,0.006864,5e-06,8e-06,30.0,single_a6000,4,sinusoidal,0.998494
14789,443.67,sinusoidal,Static_Tmax,0.905658,0.020936,-0.105658,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14790,443.7,sinusoidal,PI_adaptive,0.805691,0.019579,-0.005691,5e-06,-7e-06,30.0,single_a6000,4,sinusoidal,0.998494
14790,443.7,sinusoidal,Static_Tmax,0.871211,0.020936,-0.071211,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14791,443.73,sinusoidal,PI_adaptive,0.792121,0.019593,0.007879,5e-06,1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14791,443.73,sinusoidal,Static_Tmax,0.897699,0.020936,-0.097699,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14792,443.76,sinusoidal,PI_adaptive,0.782962,0.019616,0.017038,5e-06,2.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14792,443.76,sinusoidal,Static_Tmax,0.877816,0.020936,-0.077816,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14793,443.79,sinusoidal,PI_adaptive,0.768332,0.019639,0.031668,5e-06,3.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
14793,443.79,sinusoidal,Static_Tmax,0.830608,0.020936,-0.030608,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14794,443.82,sinusoidal,PI_adaptive,0.790138,0.019655,0.009862,5e-06,1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14794,443.82,sinusoidal,Static_Tmax,0.890473,0.020936,-0.090473,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14795,443.85,sinusoidal,PI_adaptive,0.776647,0.019678,0.023353,5e-06,2.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
14795,443.85,sinusoidal,Static_Tmax,0.915147,0.020936,-0.115147,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14796,443.88,sinusoidal,PI_adaptive,0.779071,0.019701,0.020929,5e-06,2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
14796,443.88,sinusoidal,Static_Tmax,0.905502,0.020936,-0.105502,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14797,443.91,sinusoidal,PI_adaptive,0.809823,0.019694,-0.009823,5e-06,-1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14797,443.91,sinusoidal,Static_Tmax,0.930439,0.020936,-0.130439,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14798,443.94,sinusoidal,PI_adaptive,0.81118,0.019686,-0.01118,5e-06,-1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14798,443.94,sinusoidal,Static_Tmax,0.857647,0.020936,-0.057647,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14799,443.97,sinusoidal,PI_adaptive,0.82026,0.019673,-0.02026,5e-06,-2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14799,443.97,sinusoidal,Static_Tmax,0.920183,0.020936,-0.120183,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14800,444.0,sinusoidal,PI_adaptive,0.762129,0.019696,0.037871,5e-06,4.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
14800,444.0,sinusoidal,Static_Tmax,0.898672,0.020936,-0.098672,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14801,444.03,sinusoidal,PI_adaptive,0.816233,0.019683,-0.016233,5e-06,-2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14801,444.03,sinusoidal,Static_Tmax,0.881291,0.020936,-0.081291,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14802,444.06,sinusoidal,PI_adaptive,0.74899,0.019706,0.05101,5e-06,6.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14802,444.06,sinusoidal,Static_Tmax,0.879285,0.020936,-0.079285,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14803,444.09,sinusoidal,PI_adaptive,0.787266,0.019726,0.012734,5e-06,1.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
14803,444.09,sinusoidal,Static_Tmax,0.915456,0.020936,-0.115456,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14804,444.12,sinusoidal,PI_adaptive,0.798347,0.019733,0.001653,5e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
14804,444.12,sinusoidal,Static_Tmax,0.876269,0.020936,-0.076269,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14805,444.15,sinusoidal,PI_adaptive,0.788492,0.019752,0.011508,5e-06,1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14805,444.15,sinusoidal,Static_Tmax,0.890684,0.020936,-0.090684,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14806,444.18,sinusoidal,PI_adaptive,0.802462,0.019754,-0.002462,5e-06,-3e-06,30.0,single_a6000,4,sinusoidal,0.998494
14806,444.18,sinusoidal,Static_Tmax,0.868024,0.020936,-0.068024,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14807,444.21,sinusoidal,PI_adaptive,0.806292,0.019751,-0.006292,5e-06,-8e-06,30.0,single_a6000,4,sinusoidal,0.998494
14807,444.21,sinusoidal,Static_Tmax,0.872331,0.020936,-0.072331,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14808,444.24,sinusoidal,PI_adaptive,0.748465,0.019775,0.051535,5e-06,6.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14808,444.24,sinusoidal,Static_Tmax,0.896488,0.020936,-0.096488,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14809,444.27,sinusoidal,PI_adaptive,0.813223,0.019764,-0.013223,5e-06,-1.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
14809,444.27,sinusoidal,Static_Tmax,0.886773,0.020936,-0.086773,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14810,444.3,sinusoidal,PI_adaptive,0.791515,0.019779,0.008485,5e-06,1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14810,444.3,sinusoidal,Static_Tmax,0.880987,0.020936,-0.080987,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14811,444.33,sinusoidal,PI_adaptive,0.817549,0.019766,-0.017549,5e-06,-2.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14811,444.33,sinusoidal,Static_Tmax,0.869442,0.020936,-0.069442,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14812,444.36,sinusoidal,PI_adaptive,0.816786,0.019753,-0.016786,5e-06,-2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14812,444.36,sinusoidal,Static_Tmax,0.85223,0.020936,-0.05223,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14813,444.39,sinusoidal,PI_adaptive,0.801376,0.019757,-0.001376,5e-06,-2e-06,30.0,single_a6000,4,sinusoidal,0.998494
14813,444.39,sinusoidal,Static_Tmax,0.881889,0.020936,-0.081889,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14814,444.42,sinusoidal,PI_adaptive,0.817861,0.019744,-0.017861,5e-06,-2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14814,444.42,sinusoidal,Static_Tmax,0.862642,0.020936,-0.062642,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14815,444.45,sinusoidal,PI_adaptive,0.780019,0.019767,0.019981,5e-06,2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14815,444.45,sinusoidal,Static_Tmax,0.852777,0.020936,-0.052777,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14816,444.48,sinusoidal,PI_adaptive,0.78634,0.019788,0.01366,5e-06,1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
14816,444.48,sinusoidal,Static_Tmax,0.88542,0.020936,-0.08542,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14817,444.51,sinusoidal,PI_adaptive,0.763044,0.019811,0.036956,5e-06,4.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
14817,444.51,sinusoidal,Static_Tmax,0.871098,0.020936,-0.071098,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14818,444.54,sinusoidal,PI_adaptive,0.812668,0.019801,-0.012668,5e-06,-1.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
14818,444.54,sinusoidal,Static_Tmax,0.877542,0.020936,-0.077542,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14819,444.57,sinusoidal,PI_adaptive,0.800615,0.019806,-0.000615,5e-06,-1e-06,30.0,single_a6000,4,sinusoidal,0.998494
14819,444.57,sinusoidal,Static_Tmax,0.849121,0.020936,-0.049121,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14820,444.6,sinusoidal,PI_adaptive,0.796987,0.019814,0.003013,5e-06,4e-06,30.0,single_a6000,4,sinusoidal,0.998494
14820,444.6,sinusoidal,Static_Tmax,0.879458,0.020936,-0.079458,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14821,444.63,sinusoidal,PI_adaptive,0.795958,0.019824,0.004042,5e-06,5e-06,30.0,single_a6000,4,sinusoidal,0.998494
14821,444.63,sinusoidal,Static_Tmax,0.881581,0.020936,-0.081581,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14822,444.66,sinusoidal,PI_adaptive,0.793399,0.019838,0.006601,5e-06,8e-06,30.0,single_a6000,4,sinusoidal,0.998494
14822,444.66,sinusoidal,Static_Tmax,0.869045,0.020936,-0.069045,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14823,444.69,sinusoidal,PI_adaptive,0.779393,0.019861,0.020607,5e-06,2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
14823,444.69,sinusoidal,Static_Tmax,0.897294,0.020936,-0.097294,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14824,444.72,sinusoidal,PI_adaptive,0.777099,0.019884,0.022901,5e-06,2.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
14824,444.72,sinusoidal,Static_Tmax,0.880602,0.020936,-0.080602,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14825,444.75,sinusoidal,PI_adaptive,0.839335,0.019871,-0.039335,5e-06,-4.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
14825,444.75,sinusoidal,Static_Tmax,0.899109,0.020936,-0.099109,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14826,444.78,sinusoidal,PI_adaptive,0.811705,0.019862,-0.011705,5e-06,-1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14826,444.78,sinusoidal,Static_Tmax,0.881712,0.020936,-0.081712,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14827,444.81,sinusoidal,PI_adaptive,0.797724,0.01987,0.002276,5e-06,3e-06,30.0,single_a6000,4,sinusoidal,0.998494
14827,444.81,sinusoidal,Static_Tmax,0.858326,0.020936,-0.058326,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14828,444.84,sinusoidal,PI_adaptive,0.79537,0.019881,0.00463,5e-06,6e-06,30.0,single_a6000,4,sinusoidal,0.998494
14828,444.84,sinusoidal,Static_Tmax,0.887486,0.020936,-0.087486,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14829,444.87,sinusoidal,PI_adaptive,0.808645,0.019876,-0.008645,5e-06,-1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14829,444.87,sinusoidal,Static_Tmax,0.891397,0.020936,-0.091397,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14830,444.9,sinusoidal,PI_adaptive,0.824311,0.019863,-0.024311,5e-06,-2.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
14830,444.9,sinusoidal,Static_Tmax,0.872087,0.020936,-0.072087,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14831,444.93,sinusoidal,PI_adaptive,0.802181,0.019865,-0.002181,5e-06,-3e-06,30.0,single_a6000,4,sinusoidal,0.998494
14831,444.93,sinusoidal,Static_Tmax,0.836907,0.020936,-0.036907,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14832,444.96,sinusoidal,PI_adaptive,0.843179,0.019852,-0.043179,5e-06,-5.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14832,444.96,sinusoidal,Static_Tmax,0.866243,0.020936,-0.066243,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14833,444.99,sinusoidal,PI_adaptive,0.809499,0.019845,-0.009499,5e-06,-1.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14833,444.99,sinusoidal,Static_Tmax,0.86586,0.020936,-0.06586,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14834,445.02,sinusoidal,PI_adaptive,0.786665,0.019867,0.013335,5e-06,1.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
14834,445.02,sinusoidal,Static_Tmax,0.86904,0.020936,-0.06904,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14835,445.05,sinusoidal,PI_adaptive,0.771803,0.01989,0.028197,5e-06,3.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14835,445.05,sinusoidal,Static_Tmax,0.823805,0.020936,-0.023805,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14836,445.08,sinusoidal,PI_adaptive,0.821342,0.019877,-0.021342,5e-06,-2.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
14836,445.08,sinusoidal,Static_Tmax,0.883952,0.020936,-0.083952,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14837,445.11,sinusoidal,PI_adaptive,0.778244,0.0199,0.021756,5e-06,2.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
14837,445.11,sinusoidal,Static_Tmax,0.881703,0.020936,-0.081703,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14838,445.14,sinusoidal,PI_adaptive,0.814481,0.019887,-0.014481,5e-06,-1.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
14838,445.14,sinusoidal,Static_Tmax,0.858431,0.020936,-0.058431,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14839,445.17,sinusoidal,PI_adaptive,0.804697,0.019887,-0.004697,5e-06,-6e-06,30.0,single_a6000,4,sinusoidal,0.998494
14839,445.17,sinusoidal,Static_Tmax,0.892053,0.020936,-0.092053,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14840,445.2,sinusoidal,PI_adaptive,0.767141,0.01991,0.032859,5e-06,4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14840,445.2,sinusoidal,Static_Tmax,0.88221,0.020936,-0.08221,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14841,445.23,sinusoidal,PI_adaptive,0.804641,0.019909,-0.004641,5e-06,-6e-06,30.0,single_a6000,4,sinusoidal,0.998494
14841,445.23,sinusoidal,Static_Tmax,0.908775,0.020936,-0.108775,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14842,445.26,sinusoidal,PI_adaptive,0.807952,0.019905,-0.007952,5e-06,-1e-05,30.0,single_a6000,4,sinusoidal,0.998494
14842,445.26,sinusoidal,Static_Tmax,0.862571,0.020936,-0.062571,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14843,445.29,sinusoidal,PI_adaptive,0.790027,0.019922,0.009973,5e-06,1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14843,445.29,sinusoidal,Static_Tmax,0.910879,0.020936,-0.110879,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14844,445.32,sinusoidal,PI_adaptive,0.789776,0.019939,0.010224,5e-06,1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
14844,445.32,sinusoidal,Static_Tmax,0.881755,0.020936,-0.081755,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14845,445.35,sinusoidal,PI_adaptive,0.79307,0.019953,0.00693,5e-06,8e-06,30.0,single_a6000,4,sinusoidal,0.998494
14845,445.35,sinusoidal,Static_Tmax,0.891278,0.020936,-0.091278,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14846,445.38,sinusoidal,PI_adaptive,0.821081,0.01994,-0.021081,5e-06,-2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
14846,445.38,sinusoidal,Static_Tmax,0.868819,0.020936,-0.068819,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14847,445.41,sinusoidal,PI_adaptive,0.788753,0.019959,0.011247,5e-06,1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14847,445.41,sinusoidal,Static_Tmax,0.860279,0.020936,-0.060279,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14848,445.44,sinusoidal,PI_adaptive,0.763409,0.019982,0.036591,5e-06,4.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
14848,445.44,sinusoidal,Static_Tmax,0.87052,0.020936,-0.07052,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14849,445.47,sinusoidal,PI_adaptive,0.800997,0.019986,-0.000997,5e-06,-1e-06,30.0,single_a6000,4,sinusoidal,0.998494
14849,445.47,sinusoidal,Static_Tmax,0.851804,0.020936,-0.051804,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
14850,445.5,sinusoidal,PI_adaptive,0.762526,0.020009,0.037474,5e-06,4.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
14850,445.5,sinusoidal,Static_Tmax,0.871868,0.020936,-0.071868,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
